province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,val_total_votes_in_table,val_effective_vote_sum,val_valid_ballots,val_vote_diff,winner_party,winner_votes,election_type,polling_station_id,total_party_votes_at_station,winner_share,rank,runner_up_party,runner_up_votes,runner_up_share,margin_votes,margin_share
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านไทย,12,party_list,338.0,142.0,320.0,142.0,162.0,9.0,1.0,143.0,171,171,162,9,ไทรวมพลัง,48,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลบ้านไทย|12,171,0.2807017543859649,1.0,ประชาชน,20,0.11695906432748537,28,0.16374269005847952
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านไทย,3,party_list,520.0,374.0,520.0,374.0,347.0,15.0,12.0,146.0,425,425,347,78,แผ่นดินธรรม,67,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลบ้านไทย|3,425,0.15764705882352942,1.0,ประชาชน,65,0.15294117647058825,2,0.004705882352941171
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านไทย,8,party_list,522.0,340.0,520.0,340.0,298.0,22.0,20.0,180.0,367,367,298,69,เศรษฐกิจ,94,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลบ้านไทย|8,367,0.2561307901907357,1.0,ไทรวมพลัง,73,0.1989100817438692,21,0.0572207084468665
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,10,party_list,302.0,201.0,300.0,201.0,179.0,8.0,4.0,99.0,199,199,179,20,กล้าธรรม,49,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|10,199,0.24623115577889448,1.0,ไทรวมพลัง,44,0.22110552763819097,5,0.025125628140703515
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,3,party_list,621.0,428.0,620.0,428.0,347.0,21.0,10.0,102.0,482,482,347,135,ไทยทรัพย์ทวี,91,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|3,482,0.1887966804979253,1.0,ประชาชน,76,0.15767634854771784,15,0.03112033195020747
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,4,party_list,569.0,374.0,560.0,374.0,337.0,14.0,23.0,186.0,267,267,337,-70,ประชาชน,76,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|4,267,0.2846441947565543,1.0,เพื่อไทย,69,0.25842696629213485,7,0.02621722846441943
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,5,party_list,363.0,223.0,360.0,223.0,201.0,14.0,8.0,137.0,176,176,201,-25,เพื่อไทย,42,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|5,117,0.358974358974359,1.0,ประชาไทย,36,0.3076923076923077,6,0.051282051282051266
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,6,party_list,455.0,358.0,940.0,358.0,377.0,13.0,12.0,82.0,528,528,377,151,พลังไทยรักชาติ,333,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|6,528,0.6306818181818182,1.0,กล้าธรรม,65,0.12310606060606061,268,0.5075757575757576
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,7,party_list,353.0,,30.0,204.0,232.0,31.0,9.0,76.0,172,172,232,-60,ประชาไทย,36,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|7,172,0.20930232558139536,1.0,ฟิวชัน,32,0.18604651162790697,4,0.023255813953488386
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลยางขี้นก,9,party_list,251.0,183.0,240.0,183.0,166.0,13.0,4.0,57.0,95,95,166,-71,กล้าธรรม,29,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลยางขี้นก|9,95,0.30526315789473685,1.0,ประชาชน,21,0.22105263157894736,8,0.08421052631578949
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลศรีสุข,1,party_list,508.0,286.0,500.0,286.0,270.0,10.0,6.0,214.0,294,294,270,24,เพื่อไทย,55,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลศรีสุข|1,293,0.18771331058020477,1.0,ไทรวมพลัง,55,0.18771331058020477,0,0.0
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลศรีสุข,2,party_list,520.0,320.0,520.0,320.0,270.0,27.0,3.0,200.0,290,290,270,20,ไทรวมพลัง,81,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลศรีสุข|2,290,0.2793103448275862,1.0,ประชาชน,41,0.1413793103448276,40,0.13793103448275862
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลศรีสุข,3,party_list,588.0,361.0,580.0,361.0,343.0,16.0,2.0,219.0,514,514,343,171,พลังไทยรักชาติ,343,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลศรีสุข|3,514,0.6673151750972762,1.0,เพื่อไทย,48,0.0933852140077821,295,0.5739299610894941
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลศรีสุข,8,party_list,640.0,408.0,640.0,408.0,373.0,12.0,3.0,232.0,260,260,373,-113,เพื่อไทย,83,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลศรีสุข|8,260,0.3192307692307692,1.0,ประชาชน,63,0.2423076923076923,20,0.0769230769230769
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสร้างถ่อ,11,party_list,377.0,295.0,360.0,295.0,249.0,17.0,9.0,70.0,268,268,249,19,ไทรวมพลัง,86,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสร้างถ่อ|11,268,0.3208955223880597,1.0,เพื่อไทย,49,0.1828358208955224,37,0.1380597014925373
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสร้างถ่อ,12,party_list,561.0,399.0,560.0,399.0,375.0,15.0,9.0,161.0,408,408,375,33,ไทรวมพลัง,141,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสร้างถ่อ|12,408,0.34558823529411764,1.0,ภูมิใจไทย,47,0.11519607843137254,94,0.2303921568627451
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสร้างถ่อ,3,party_list,405.0,405.0,600.0,405.0,367.0,11.0,27.0,195.0,365,365,367,-2,ฟิวชัน,70,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสร้างถ่อ|3,365,0.1917808219178082,1.0,แผ่นดินธรรม,56,0.15342465753424658,14,0.038356164383561625
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสร้างถ่อ,5,party_list,407.0,265.0,400.0,265.0,241.0,16.0,8.0,195.0,241,241,241,0,ประชาชน,45,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสร้างถ่อ|5,241,0.18672199170124482,1.0,กล้าธรรม,43,0.17842323651452283,2,0.00829875518672199
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสร้างถ่อ,8,party_list,250.0,,240.0,160.0,0.0,,,80.0,18,18,0,18,ประชาธิปไตยใหม่,13,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสร้างถ่อ|8,18,0.7222222222222222,1.0,รวมใจไทย,3,0.16666666666666666,10,0.5555555555555556
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสหธาตุ,2,party_list,393.0,235.0,380.0,235.0,206.0,23.0,6.0,145.0,266,266,206,60,ภูมิใจไทย,91,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสหธาตุ|2,266,0.34210526315789475,1.0,ไทรวมพลัง,33,0.12406015037593984,58,0.2180451127819549
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสหธาตุ,6,party_list,295.0,180.0,280.0,180.0,169.0,9.0,2.0,100.0,241,241,169,72,พลังไทยรักชาติ,169,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสหธาตุ|6,241,0.7012448132780082,1.0,ประชาชน,30,0.12448132780082988,139,0.5767634854771784
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลสหธาตุ,7,party_list,194.0,131.0,180.0,131.0,171.0,8.0,2.0,49.0,87,87,171,-84,ไทรวมพลัง,51,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลสหธาตุ|7,87,0.5862068965517241,1.0,เพื่อไทย,9,0.10344827586206896,42,0.48275862068965514
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหนองเหล่า,1,party_list,471.0,335.0,460.0,335.0,317.0,15.0,3.0,125.0,319,319,317,2,เศรษฐกิจ,92,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหนองเหล่า|1,319,0.2884012539184953,1.0,กล้าธรรม,43,0.13479623824451412,49,0.1536050156739812
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหนองเหล่า,2,party_list,607.0,426.0,600.0,426.0,392.0,22.0,12.0,1787.0,390,390,392,-2,ไทรวมพลัง,84,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหนองเหล่า|2,390,0.2153846153846154,1.0,ประชาชน,69,0.17692307692307693,15,0.038461538461538464
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหนองเหล่า,3,party_list,570.0,387.0,560.0,387.0,360.0,24.0,0.0,193.0,316,316,360,-44,ไทรวมพลัง,103,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหนองเหล่า|3,316,0.3259493670886076,1.0,ประชาชน,56,0.17721518987341772,47,0.1487341772151899
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหนองเหล่า,4,party_list,452.0,299.0,440.0,299.0,280.0,11.0,8.0,141.0,280,280,280,0,ไทรวมพลัง,53,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหนองเหล่า|4,280,0.18928571428571428,1.0,ประชาชน,50,0.17857142857142858,3,0.010714285714285704
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,1,party_list,,,,,,,,,189,189,0,189,ไทรวมพลัง,85,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|1,189,0.4497354497354497,1.0,ประชาชน,38,0.20105820105820105,47,0.24867724867724866
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,10,party_list,608.0,399.0,600.0,399.0,370.0,16.0,13.0,20.0,378,378,370,8,ประชาธิปไตยใหม่,91,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|10,378,0.24074074074074073,1.0,ประชาชน,85,0.22486772486772486,6,0.015873015873015872
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,11,party_list,478.0,350.0,460.0,350.0,329.0,13.0,8.0,110.0,324,324,329,-5,ไทรวมพลัง,67,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|11,324,0.20679012345679013,1.0,ประชาชน,54,0.16666666666666666,13,0.04012345679012347
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,2,party_list,331.0,222.0,320.0,222.0,202.0,12.0,8.0,98.0,198,198,202,-4,ฟิวชัน,67,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|2,198,0.3383838383838384,1.0,กล้าธรรม,29,0.14646464646464646,38,0.19191919191919193
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,3,party_list,497.0,279.0,420.0,263.0,263.0,12.0,4.0,141.0,160,160,263,-103,ไทรวมพลัง,49,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|3,158,0.310126582278481,1.0,ประชาชน,26,0.16455696202531644,23,0.14556962025316456
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,4,party_list,644.0,450.0,640.0,450.0,421.0,27.0,12.0,184.0,468,468,421,47,ประชาชน,95,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|4,468,0.202991452991453,1.0,เพื่อไทย,88,0.18803418803418803,7,0.01495726495726496
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,6,party_list,528.0,323.0,520.0,323.0,297.0,22.0,4.0,197.0,302,302,297,5,เพื่อไทย,64,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|6,302,0.2119205298013245,1.0,ประชาชน,48,0.15894039735099338,16,0.05298013245033112
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลหัวดอน,9,party_list,980.0,,780.0,515.0,481.0,22.0,12.0,265.0,381,381,481,-100,ประชาธิปัตย์,66,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลหัวดอน|9,381,0.1732283464566929,1.0,ประชาชน,61,0.16010498687664043,5,0.01312335958005248
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลแดงหม้อ,4,party_list,280.0,176.0,280.0,176.0,169.0,4.0,3.0,104.0,175,175,169,6,ไทรวมพลัง,82,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลแดงหม้อ|4,175,0.4685714285714286,1.0,ประชาชน,27,0.15428571428571428,55,0.3142857142857143
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลแดงหม้อ,5,party_list,406.0,244.0,400.0,244.0,236.0,,,156.0,151,151,236,-85,เพื่อไทย,19,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลแดงหม้อ|5,34,0.5588235294117647,1.0,รวมไทยสร้างชาติ,5,0.14705882352941177,14,0.4117647058823529
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,3,party_list,527.0,308.0,520.0,308.0,290.0,11.0,7.0,212.0,376,376,290,86,เพื่อไทย,209,party_list,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลโนนรัง|3,376,0.5558510638297872,1.0,กล้าธรรม,55,0.14627659574468085,154,0.40957446808510634
อุบลราชธานี,2,เขต 2 อ.เมืองฯ,ตำบลหนองขอน,1,party_list,476.0,298.0,420.0,298.0,277.0,14.0,7.0,122.0,284,284,277,7,ประชาชน,65,party_list,อุบลราชธานี|2|เขต 2 อ.เมืองฯ|ตำบลหนองขอน|1,284,0.22887323943661972,1.0,เพื่อไทย,49,0.17253521126760563,16,0.05633802816901409
อุบลราชธานี,2,เขต 2 อ.เมืองฯ,ตำบลหนองขอน,2,party_list,604.0,477.0,600.0,477.0,411.0,33.0,33.0,123.0,419,419,411,8,ประชาชน,88,party_list,อุบลราชธานี|2|เขต 2 อ.เมืองฯ|ตำบลหนองขอน|2,419,0.2100238663484487,1.0,เพื่อไทย,69,0.16467780429594273,19,0.045346062052505964
อุบลราชธานี,2,เขต 2 อ.เมืองฯ,ตำบลหนองขอน,3,party_list,425.0,279.0,420.0,349.0,314.0,19.0,16.0,71.0,312,312,314,-2,ไทรวมพลัง,60,party_list,อุบลราชธานี|2|เขต 2 อ.เมืองฯ|ตำบลหนองขอน|3,312,0.19230769230769232,1.0,ประชาชน,51,0.16346153846153846,9,0.028846153846153855
อุบลราชธานี,2,เขต 2 อ.เมืองฯ,ตำบลหนองขอน,6,party_list,474.0,351.0,460.0,351.0,323.0,16.0,12.0,109.0,245,245,323,-78,ประชาธิปไตยใหม่,74,party_list,อุบลราชธานี|2|เขต 2 อ.เมืองฯ|ตำบลหนองขอน|6,224,0.33035714285714285,1.0,ประชาชน,72,0.32142857142857145,2,0.008928571428571397
อุบลราชธานี,2,เขต 2 อ.เมืองฯ,ตำบลหนองขอน,7,party_list,579.0,272.0,510.0,272.0,251.0,17.0,29.0,168.0,259,259,251,8,ใหม่,31,party_list,อุบลราชธานี|2|เขต 2 อ.เมืองฯ|ตำบลหนองขอน|7,55,0.5636363636363636,1.0,เศรษฐกิจ,16,0.2909090909090909,15,0.2727272727272727
อุบลราชธานี,2,เขต 2 อ.เมืองฯ,ตำบลหนองขอน,8,party_list,,,,,,,,,136,136,0,136,ประชาชน,98,party_list,อุบลราชธานี|2|เขต 2 อ.เมืองฯ|ตำบลหนองขอน|8,136,0.7205882352941176,1.0,ภูมิใจไทย,36,0.2647058823529412,62,0.45588235294117646
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,1,party_list,703.0,513.0,700.0,513.0,468.0,20.0,25.0,187.0,594,594,468,126,ประชาชน,160,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|1,594,0.26936026936026936,1.0,ไทยทรัพย์ทวี,129,0.21717171717171718,31,0.05218855218855217
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,12,party_list,504.0,367.0,500.0,367.0,335.0,17.0,15.0,133.0,171,171,335,-164,เพื่อไทย,58,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|12,171,0.3391812865497076,1.0,ฟิวชัน,33,0.19298245614035087,25,0.14619883040935672
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,16,party_list,536.0,427.0,520.0,427.0,392.0,24.0,11.0,93.0,455,455,392,63,ไทรวมพลัง,104,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|16,455,0.22857142857142856,1.0,ประชาชน,84,0.18461538461538463,20,0.04395604395604394
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,17,party_list,540.0,407.0,540.0,407.0,371.0,23.0,13.0,103.0,371,371,371,0,เพื่อไทย,99,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|17,371,0.2668463611859838,1.0,ไทรวมพลัง,72,0.1940700808625337,27,0.07277628032345013
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,19,party_list,210.0,154.0,200.0,154.0,139.0,9.0,6.0,46.0,137,137,139,-2,ไทรวมพลัง,45,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|19,137,0.3284671532846715,1.0,ประชาชน,30,0.21897810218978103,15,0.10948905109489049
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,2,party_list,694.0,456.0,680.0,456.0,429.0,6.0,27.0,224.0,487,487,429,58,ประชาชน,215,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|2,487,0.4414784394250513,1.0,เศรษฐกิจ,76,0.15605749486652978,139,0.2854209445585215
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,20,party_list,491.0,346.0,480.0,346.0,312.0,22.0,12.0,234.0,227,227,312,-85,เพื่อไทย,73,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|20,227,0.32158590308370044,1.0,ประชาชน,51,0.22466960352422907,22,0.09691629955947137
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,21,party_list,484.0,337.0,480.0,337.0,309.0,18.0,10.0,143.0,309,309,309,0,ประชาชน,79,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|21,309,0.255663430420712,1.0,เพื่อไทย,41,0.13268608414239483,38,0.12297734627831716
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,22,party_list,480.0,319.0,480.0,319.0,273.0,23.0,23.0,161.0,273,273,273,0,ประชาชน,85,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|22,273,0.31135531135531136,1.0,เพื่อไทย,46,0.1684981684981685,39,0.14285714285714285
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,24,party_list,470.0,336.0,460.0,336.0,314.0,10.0,12.0,124.0,271,271,314,-43,เพื่อไทย,75,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|24,271,0.2767527675276753,1.0,เศรษฐกิจ,54,0.1992619926199262,21,0.07749077490774911
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,26,party_list,554.0,,540.0,403.0,375.0,8.0,20.0,137.0,321,321,375,-54,ประชาชน,148,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|26,321,0.46105919003115264,1.0,เพื่อไทย,68,0.2118380062305296,80,0.24922118380062305
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,29,party_list,555.0,392.0,555.0,392.0,366.0,4.0,22.0,167.0,386,386,366,20,ประชาชน,159,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|29,386,0.4119170984455959,1.0,ภูมิใจไทย,74,0.19170984455958548,85,0.2202072538860104
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,3,party_list,690.0,486.0,680.0,486.0,452.0,8.0,26.0,194.0,449,449,452,-3,ประชาชน,211,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|3,449,0.46993318485523383,1.0,ภูมิใจไทย,69,0.15367483296213807,142,0.31625835189309576
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,30,party_list,548.0,393.0,548.0,393.0,366.0,3.0,24.0,155.0,395,395,366,29,ประชาชน,198,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|30,395,0.5012658227848101,1.0,ภูมิใจไทย,48,0.12151898734177215,150,0.379746835443038
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,31,party_list,524.0,388.0,520.0,388.0,361.0,16.0,11.0,132.0,361,361,361,0,ประชาชน,98,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|31,361,0.27146814404432135,1.0,ไทรวมพลัง,82,0.22714681440443213,16,0.04432132963988922
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,32,party_list,482.0,349.0,480.0,349.0,322.0,11.0,16.0,131.0,342,342,322,20,ประชาชน,93,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|32,337,0.27596439169139464,1.0,เพื่อไทย,63,0.18694362017804153,30,0.08902077151335311
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,33,party_list,481.0,335.0,420.0,335.0,304.0,7.0,24.0,145.0,300,300,304,-4,ประชาชน,98,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|33,300,0.32666666666666666,1.0,เพื่อไทย,49,0.16333333333333333,49,0.16333333333333333
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,34,party_list,540.0,354.0,540.0,354.0,315.0,11.0,28.0,186.0,315,315,315,0,ประชาชน,94,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|34,315,0.2984126984126984,1.0,เพื่อไทย,69,0.21904761904761905,25,0.07936507936507936
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,36,party_list,538.0,394.0,520.0,394.0,349.0,10.0,35.0,126.0,349,349,349,0,กล้าธรรม,101,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|36,349,0.28939828080229224,1.0,ไทรวมพลัง,96,0.27507163323782235,5,0.014326647564469885
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,37,party_list,,,,,,,,,861,861,0,861,พลังไทยรักชาติ,361,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|37,861,0.41927990708478513,1.0,ประชาชน,178,0.2067363530778165,183,0.21254355400696864
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,38,party_list,684.0,493.0,680.0,493.0,439.0,24.0,30.0,187.0,616,616,439,177,พลังไทยรักชาติ,442,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|38,616,0.7175324675324676,1.0,ประชาชน,116,0.18831168831168832,326,0.5292207792207793
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,39,party_list,687.0,501.0,680.0,501.0,460.0,12.0,29.0,179.0,460,460,460,0,ประชาชน,205,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|39,460,0.44565217391304346,1.0,ภูมิใจไทย,60,0.13043478260869565,145,0.3152173913043478
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,4,party_list,540.0,77.0,540.0,378.0,347.0,11.0,20.0,162.0,287,287,347,-60,ประชาชน,99,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|4,287,0.34494773519163763,1.0,เพื่อไทย,78,0.27177700348432055,21,0.07317073170731708
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,40,party_list,651.0,427.0,640.0,427.0,384.0,383.0,10.0,213.0,384,384,384,0,ประชาชน,150,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|40,384,0.390625,1.0,เพื่อไทย,79,0.20572916666666666,71,0.18489583333333334
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,41,party_list,648.0,450.0,640.0,450.0,413.0,9.0,28.0,190.0,415,415,413,2,ประชาชน,176,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|41,415,0.42409638554216866,1.0,ภูมิใจไทย,79,0.19036144578313252,97,0.23373493975903614
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,42,party_list,700.0,453.0,620.0,453.0,473.0,11.0,10.0,107.0,386,386,473,-87,ประชาชน,133,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|42,386,0.344559585492228,1.0,เพื่อไทย,98,0.2538860103626943,35,0.09067357512953367
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,44,party_list,511.0,370.0,500.0,370.0,325.0,29.0,16.0,130.0,178,178,325,-147,ไทรวมพลัง,60,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|44,178,0.33707865168539325,1.0,เพื่อไทย,49,0.2752808988764045,11,0.06179775280898875
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,45,party_list,511.0,350.0,500.0,350.0,330.0,7.0,13.0,150.0,338,338,330,8,ประชาชน,166,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|45,338,0.4911242603550296,1.0,ภูมิใจไทย,49,0.14497041420118342,117,0.34615384615384615
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,5,party_list,733.0,253.0,720.0,253.0,229.0,4.0,20.0,467.0,229,229,229,0,ประชาชน,108,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|5,229,0.47161572052401746,1.0,เพื่อไทย,29,0.12663755458515283,79,0.34497816593886466
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,7,party_list,498.0,344.0,480.0,344.0,326.0,9.0,9.0,136.0,311,311,326,-15,ประชาชน,111,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|7,311,0.35691318327974275,1.0,เพื่อไทย,66,0.21221864951768488,45,0.14469453376205788
อุบลราชธานี,2,เขตไร่น้อย,เขตไร่น้อย,8,party_list,505.0,353.0,500.0,353.0,334.0,7.0,12.0,147.0,350,350,334,16,ประชาชน,142,party_list,อุบลราชธานี|2|เขตไร่น้อย|เขตไร่น้อย|8,350,0.4057142857142857,1.0,ไทยทรัพย์ทวี,73,0.20857142857142857,69,0.19714285714285712
