province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,val_total_votes_in_table,val_effective_vote_sum,val_valid_ballots,val_vote_diff,winner_party,winner_votes,election_type,polling_station_id,total_party_votes_at_station,winner_share,rank,runner_up_party,runner_up_votes,runner_up_share,margin_votes,margin_share
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,2,constituency,278.0,,260.0,159.0,155.0,2.0,2.0,101.0,155,155,155,0,กล้าธรรม,68,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|2,155,0.43870967741935485,1.0,ไทรวมพลัง,66,0.4258064516129032,2,0.012903225806451646
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,4,constituency,447.0,183.0,440.0,183.0,179.0,3.0,1.0,257.0,179,179,179,0,กล้าธรรม,95,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|4,179,0.5307262569832403,1.0,ไทรวมพลัง,62,0.3463687150837989,33,0.18435754189944137
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,5,constituency,75.0,70.0,360.0,225.0,199.0,12.0,5.0,140.0,214,214,199,15,กล้าธรรม,124,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|5,214,0.5794392523364486,1.0,ไทรวมพลัง,69,0.32242990654205606,55,0.2570093457943925
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,6,constituency,306.0,196.0,300.0,196.0,188.0,2.0,6.0,104.0,188,188,188,0,กล้าธรรม,105,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|6,188,0.5585106382978723,1.0,ไทรวมพลัง,53,0.28191489361702127,52,0.276595744680851
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,8,constituency,529.0,216.0,520.0,216.0,206.0,6.0,4.0,304.0,206,206,206,0,กล้าธรรม,103,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลกลางใหญ่|8,206,0.5,1.0,ไทรวมพลัง,74,0.3592233009708738,29,0.1407766990291262
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,1,constituency,530.0,374.0,520.0,374.0,356.0,3.0,15.0,146.0,356,356,356,0,ไทรวมพลัง,182,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลก่อเอ้|1,356,0.5112359550561798,1.0,กล้าธรรม,124,0.34831460674157305,58,0.16292134831460675
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,12,constituency,537.0,429.0,520.0,429.0,399.0,12.0,18.0,91.0,399,399,399,0,ไทรวมพลัง,233,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลก่อเอ้|12,399,0.5839598997493735,1.0,กล้าธรรม,137,0.3433583959899749,96,0.24060150375939854
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,2,constituency,293.0,204.0,280.0,204.0,197.0,3.0,4.0,76.0,197,197,197,0,ไทรวมพลัง,107,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลก่อเอ้|2,197,0.5431472081218274,1.0,กล้าธรรม,53,0.26903553299492383,54,0.27411167512690354
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลก่อเอ้,3,constituency,383.0,232.0,380.0,232.0,215.0,9.0,8.0,151.0,214,214,215,-1,ไทรวมพลัง,105,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลก่อเอ้|3,214,0.49065420560747663,1.0,กล้าธรรม,79,0.3691588785046729,26,0.12149532710280375
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,10,constituency,702.0,389.0,400.0,389.0,373.0,9.0,7.0,311.0,373,373,373,0,ไทรวมพลัง,243,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|10,373,0.6514745308310992,1.0,กล้าธรรม,83,0.2225201072386059,160,0.42895442359249325
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,2,constituency,560.0,397.0,560.0,397.0,383.0,8.0,0.0,169.0,383,383,383,0,ไทรวมพลัง,185,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|2,383,0.4830287206266319,1.0,กล้าธรรม,184,0.4804177545691906,1,0.0026109660574412663
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,3,constituency,581.0,362.0,580.0,362.0,350.0,4.0,8.0,218.0,350,350,350,0,กล้าธรรม,186,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|3,350,0.5314285714285715,1.0,ไทรวมพลัง,146,0.41714285714285715,40,0.11428571428571432
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลค้อทอง,4,constituency,560.0,340.0,560.0,340.0,308.0,24.0,8.0,220.0,244,244,308,-64,เพื่อไทย,17,constituency,อุบลราชธานี|2|อำเภอเขื่องใน|ตำบลค้อทอง|4,19,0.8947368421052632,1.0,ประชาธิปไตยใหม่,2,0.10526315789473684,15,0.7894736842105263
