province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party_raw,party,party_match_score,party_match_status,votes,votes_th,votes_th_value,vote_confidence,vote_flags,validation_status,error_type,total_votes_in_table,effective_vote_sum,valid_ballots_check,vote_diff,error_ratio,low_confidence_vote_count,very_low_confidence_vote_count,party_issue_count,validation_errors,validation_warnings,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,3,,ใหม่,ใหม่,1.0,auto_matched,2,สอง,2,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,4,,มิติใหม่,มิติใหม่,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,5,,รวมใจไทย,รวมใจไทย,1.0,auto_matched,14,สิบสี่,14,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,6,,รวมไทยสร้างชาติ,รวมไทยสร้างชาติ,1.0,auto_matched,2,สอง,2,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,7,,พลวัต,พลวัต,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,8,,ประชาธิปไตยใหม่,ประชาธิปไตยใหม่,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,9,,เพื่อไทย,เพื่อไทย,1.0,auto_matched,98,เก้าสิบแปด,98,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,10,,ทางเลือกใหม่,ทางเลือกใหม่,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,11,,เศรษฐกิจ,เศรษฐกิจ,1.0,auto_matched,12,สิบสอง,12,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,12,,เสรีรวมไทย,เสรีรวมไทย,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,13,,รวมพลังประชาชน,รวมพลังประชาชน,1.0,auto_matched,2,สอง,2,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,14,,ท้องที่ไทย,ท้องที่ไทย,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,15,,อนาคตไทย,อนาคตไทย,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,16,,พลังเพื่อไทย,พลังเพื่อไทย,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,17,,ไทยชนะ,ไทยชนะ,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,18,,พลังสังคมใหม่,พลังสังคมใหม่,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,19,,สังคมประชาธิปไตยไทย,สังคมประชาธิปไตยไทย,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,20,,ฟิวชัน,ฟิวชัน,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,21,,ไทรวมพลัง,ไทรวมพลัง,1.0,auto_matched,99,เก้าสิบเก้า,99,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,22,,ก้าวอิสระ,ก้าวอิสระ,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,23,,ปวงชนไทย,ปวงชนไทย,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,24,,วิชชั่นใหม่,วิชชั่นใหม่,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,25,,เพื่อชีวิตใหม่,เพื่อชีวิตใหม่,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,26,,คลองไทย,คลองไทย,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,27,,ประชาธิปัตย์,ประชาธิปัตย์,1.0,auto_matched,30,สามสิบ,30,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,28,,ไทยก้าวหน้า,ไทยก้าวหน้า,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,29,,ไทยภักดี,ไทยภักดี,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,30,,แรงงานสร้างชาติ,แรงงานสร้างชาติ,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,31,,ประชากรไทย,ประชากรไทย,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,32,,ครูไทยเพื่อประชาชน,ครูไทยเพื่อประชาชน,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,33,,ประชาชาติ,ประชาชาติ,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,34,,สร้างอนาคตไทย,สร้างอนาคตไทย,1.0,auto_matched,2,สอง,2,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,35,,รักชาติ,รักชาติ,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,36,,ไทยพร้อม,ไทยพร้อม,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,37,,ภูมิใจไทย,ภูมิใจไทย,1.0,auto_matched,57,ห้าสิบเจ็ด,57,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,38,,พลังธรรมใหม่,พลังธรรมใหม่,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,39,,กรีน,กรีน,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,40,,ไทยธรรม,ไทยธรรม,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,41,,แผ่นดินธรรม,แผ่นดินธรรม,1.0,auto_matched,0,,,medium,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,42,,กล้าธรรม,กล้าธรรม,1.0,auto_matched,52,ห้าสิบสอง,52,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,43,,พลังประชารัฐ,พลังประชารัฐ,1.0,auto_matched,2,สอง,2,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,44,,โอกาสใหม่,โอกาสใหม่,1.0,auto_matched,1,หนึ่ง,1,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,45,,เป็นธรรม,เป็นธรรม,1.0,auto_matched,2,สอง,2,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลบ้านกอก,1,party_list,681,549,680,549,525,14,3,138,46,,ประชาชน,ประชาชน,1.0,auto_matched,180,หนึ่งร้อยแปดสิบ,180,high,,REVIEW,party_list_total_copy_error,1109,584,525,59,0.112381,0,1,0,"row 57 likely copied total: votes=525, valid_ballots=525; vote sum mismatch: effective_sum=584, valid_ballots=525; ballot used mismatch: valid+spoiled+abstain=542, ballots_used=549","allocated mismatch: used+remaining=687, allocated=680",rawData/อำเภอเขื่องใน/ตำบลบ้านกอก/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf
