chars,error,file,pages,status,total_seconds
13448,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,,SKIP,0.0
8571,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,,SKIP,0.0
13040,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,,SKIP,0.0
16820,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,,SKIP,0.0
13103,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,,SKIP,0.0
8054,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,,SKIP,0.0
12306,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,,SKIP,0.0
8810,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,,SKIP,0.0
12701,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,,SKIP,0.0
26849,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,,SKIP,0.0
12989,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,,SKIP,0.0
8987,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,,SKIP,0.0
13768,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,,SKIP,0.0
8200,,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,,SKIP,0.0
0,[WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\sukon\\AppData\\Local\\Temp\\tmpewtuh4dw.pdf',rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,,FAIL,18.161
8826,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,,SKIP,0.0
11386,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,,SKIP,0.0
8274,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,,SKIP,0.0
13796,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,,SKIP,0.0
8973,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,,SKIP,0.0
13761,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,,SKIP,0.0
8399,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,,SKIP,0.0
10546,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,,SKIP,0.0
8365,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,,SKIP,0.0
10870,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,,SKIP,0.0
8454,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,,SKIP,0.0
12971,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,,SKIP,0.0
8485,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,,SKIP,0.0
10443,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,,SKIP,0.0
8699,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,,SKIP,0.0
13934,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,,SKIP,0.0
8176,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,,SKIP,0.0
13592,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,,SKIP,0.0
8816,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,,SKIP,0.0
2477,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,,SKIP,0.0
14085,,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,,SKIP,0.0
8208,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 1\5 ทับ 18 (บช).pdf,,SKIP,0.0
8287,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 1\5 ทับ 18.pdf,,SKIP,0.0
14899,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,,SKIP,0.0
8202,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,,SKIP,0.0
13818,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,,SKIP,0.0
8426,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,,SKIP,0.0
0,[WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\sukon\\AppData\\Local\\Temp\\tmp6l44g0ab.pdf',rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,,FAIL,5.443
8703,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,,SKIP,0.0
0,[WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\sukon\\AppData\\Local\\Temp\\tmpthlyj0_s.pdf',rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,,FAIL,14.66
8851,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,,SKIP,0.0
15476,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,,SKIP,0.001
9109,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,,SKIP,0.0
12962,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,,SKIP,0.0
8555,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,,SKIP,0.0
14474,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,,SKIP,0.0
8845,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,,SKIP,0.0
14232,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,,SKIP,0.0
14581,,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,,SKIP,0.0
13940,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,,SKIP,0.0
8602,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,,SKIP,0.0
19929,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 10\5ทับ18  (บช).pdf,,SKIP,0.0
8696,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,,SKIP,0.0
18459,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 11\5ทับ 18( บช).pdf,,SKIP,0.0
9114,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,,SKIP,0.0
35378,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf,,SKIP,0.0
9054,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 12\5ทับ18.pdf,,SKIP,0.0
21568,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,,SKIP,0.0
8550,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 13\5ทับ18.pdf,,SKIP,0.0
33927,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 14\5ทับ18(บช).pdf,,SKIP,0.0
8712,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 14\5ทับ18.pdf,,SKIP,0.0
42267,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 15\5ทับ18(บช).pdf,,SKIP,0.0
8365,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 15\5ทับ18.pdf,,SKIP,0.0
17015,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 16\5ทับ18(บช).pdf,,SKIP,0.0
8606,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 16\5ทับ18.pdf,,SKIP,0.0
8946,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,,SKIP,0.0
13934,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 2\5ทับ188(บช)2.pdf,,SKIP,0.0
13732,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,,SKIP,0.0
9223,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,,SKIP,0.0
12231,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,,SKIP,0.0
8385,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,,SKIP,0.0
31403,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,,SKIP,0.0
8316,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,,SKIP,0.0
15224,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,,SKIP,0.0
8857,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,,SKIP,0.0
32847,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 7\5ทับ 18( บช).pdf,,SKIP,0.0
8771,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,,SKIP,0.0
15528,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 8\5ทับ18( บช).pdf,,SKIP,0.0
8636,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,,SKIP,0.0
30836,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 9\5ทับ18 ( บช).pdf,,SKIP,0.0
8208,,rawData\เขต 2 อ.เมืองฯ\ตำบลหนองขอน\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,,SKIP,0.0
13197,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่1\5ทับ18(บช).pdf,,SKIP,0.0
27773,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่1\5ทับ18.pdf,,SKIP,0.0
13176,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่10\5ทับ18(บช).pdf,,SKIP,0.0
8538,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่10\5ทับ18.pdf,,SKIP,0.0
13273,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่11\5ทับ18(บช).pdf,,SKIP,0.0
8755,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่11\5ทับ18.pdf,,SKIP,0.0
13940,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf,,SKIP,0.0
8592,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf,,SKIP,0.0
16457,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf,,SKIP,0.0
9207,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18.pdf,,SKIP,0.0
13799,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่14\5ทับ18(บช).pdf,,SKIP,0.0
5821,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่14\5ทับ18.pdf,,SKIP,0.0
15970,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่15\5ทับ18(บช).pdf,,SKIP,0.0
8648,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่15\5ทับ18.pdf,,SKIP,0.0
12064,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่16\5ทับ18(บช).pdf,,SKIP,0.0
9182,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่16\5ทับ18.pdf,,SKIP,0.0
14497,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่2\5ทับ18(บช).pdf,,SKIP,0.0
8915,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่2\5ทับ18.pdf,,SKIP,0.0
13878,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่3\5ทับ18(บช).pdf,,SKIP,0.0
7867,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่3\5ทับ18.pdf,,SKIP,0.0
13416,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่4\5ทับ18(บช).pdf,,SKIP,0.001
8619,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่4\5ทับ18.pdf,,SKIP,0.0
14035,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่5\5ทับ18(บช).pdf,,SKIP,0.0
8796,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่5\5ทับ18.pdf,,SKIP,0.0
13816,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่6\5ทับ18(บช).pdf,,SKIP,0.0
8377,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่6\5ทับ18.pdf,,SKIP,0.0
13694,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่7\5ทับ18(บช).pdf,,SKIP,0.0
8712,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่7\5ทับ18.pdf,,SKIP,0.0
13037,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่8\5ทับ18(บช).pdf,,SKIP,0.0
8538,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่8\5ทับ18.pdf,,SKIP,0.0
15566,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่9\5ทับ18(บช).pdf,,SKIP,0.0
25833,,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่9\5ทับ18.pdf,,SKIP,0.0
14271,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,,SKIP,0.0
8953,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,,SKIP,0.0
17176,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,,SKIP,0.0
8664,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,,SKIP,0.0
12561,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,,SKIP,0.0
8849,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,,SKIP,0.0
8952,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf,,SKIP,0.0
9222,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 12\5ทับ18.pdf,,SKIP,0.0
15069,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,,SKIP,0.0
8720,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 13\5ทับ18.pdf,,SKIP,0.0
13877,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 14\5ทับ18(บช).pdf,,SKIP,0.0
8945,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 14\5ทับ18.pdf,,SKIP,0.0
0,[WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\sukon\\AppData\\Local\\Temp\\tmpps97b2xs.pdf',rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 15\5ทับ18(บช).pdf,,FAIL,21.941
0,[WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\sukon\\AppData\\Local\\Temp\\tmpzvgke4wd.pdf',rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 15\5ทับ18.pdf,,FAIL,26.65
14497,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 16\5ทับ18(บช).pdf,,SKIP,0.001
8540,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 16\5ทับ18.pdf,,SKIP,0.0
13381,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 17\5ทับ18(บช).pdf,,SKIP,0.0
9272,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 17\5ทับ18.pdf,,SKIP,0.0
13180,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 18\5ทับ18(บช).pdf,,SKIP,0.0
8141,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 18\5ทับ18.pdf,,SKIP,0.0
13558,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 19\5ทับ18(บช).pdf,,SKIP,0.0
7944,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 19\5ทับ18.pdf,,SKIP,0.0
14906,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,,SKIP,0.0
8854,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,,SKIP,0.0
12580,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 20\5ทับ18(บช).pdf,,SKIP,0.0
9012,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 20\5ทับ18.pdf,,SKIP,0.0
13835,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 21\5ทับ18(บช).pdf,,SKIP,0.0
8381,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 21\5ทับ18.pdf,,SKIP,0.0
14001,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 22\5ทับ18(บช).pdf,,SKIP,0.0
8779,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 22\5ทับ18.pdf,,SKIP,0.0
13342,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 23\5ทับ18(บช).pdf,,SKIP,0.0
8760,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 23\5ทับ18.pdf,,SKIP,0.0
14437,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 24\5ทับ18(บช).pdf,,SKIP,0.0
8405,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 24\5ทับ18.pdf,,SKIP,0.0
13719,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 25\5ทับ18(บช).pdf,,SKIP,0.0
8795,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 25\5ทับ18.pdf,,SKIP,0.0
14809,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 26\5ทับ18(บช).pdf,,SKIP,0.0
8309,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 26\5ทับ18.pdf,,SKIP,0.0
13576,,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 27\5ทับ18(บช).pdf,,SKIP,0.0
